timestamp,arb_id,position,velocity,torque,controller_id,err_code,status,temp_mos,temp_rotor
2026-03-22 02:31:27,0x0,1.6016250858319978,-0.06837606837609655,0.0012210012210012167,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,1.6016250858319978,-0.6153846153846416,-0.00024420024420024333,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,-0.6620508125429154,-159.93162393162393,-0.061782661782661785,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,-3.7008850232700077,-176.06837606837607,-0.041269841269841234,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,-6.944953078507668,-161.57264957264957,-0.01978021978021982,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,-10.221828030823225,-162.11965811965814,-0.014407814407814357,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,11.485656519417105,-164.17094017094018,-0.017338217338217388,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,8.193522545204853,-165.67521367521368,-0.02271062271062274,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,4.900625619897763,-164.17094017094018,-0.016361416361416414,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,1.771763179980164,-163.35042735042737,-0.015873015873015928,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,-1.4028763256275276,-161.57264957264957,-0.030525030525030528,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,-4.669069962615397,-161.2991452991453,-0.03296703296703296,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,-7.840657663843747,-160.34188034188034,-0.02564102564102566,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,-11.13584344243534,-161.7094017094017,-0.017826617826617874,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,10.61284046692607,-161.57264957264957,-0.020268620268620308,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,7.382505531395438,-161.84615384615384,-0.01098901098901095,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,4.0423056382085925,-163.62393162393164,-0.020268620268620308,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,0.7944228274967582,-164.44444444444446,-0.009035409035409003,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,-2.5953688868543523,-166.63247863247864,-0.010012210012209977,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,-5.886739909971771,-165.94871794871796,-0.010012210012209977,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,-9.297131303883422,-167.31623931623932,-0.009035409035409003,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,12.349317158770123,-166.35897435897436,-0.012942612942612897,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,9.006828412298773,-166.76923076923077,-0.0031746031746031633,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,5.810826276035705,-165.94871794871796,-0.00952380952380949,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,2.350843060959793,-166.63247863247864,-0.00659340659340657,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,-0.9374761577782866,-166.35897435897436,-0.01391941391941387,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,-4.323453116655223,-167.04273504273505,-0.011965811965811923,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,-7.548447394522011,-166.22222222222223,-0.007081807081807057,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,-10.98401617456321,-167.04273504273505,-0.013431013431013383,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,10.729571984435797,-166.35897435897436,-0.004151404151404137,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,7.470244907301442,-166.4957264957265,-0.005616605616605597,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,4.155222400244146,-166.76923076923077,-0.01391941391941387,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,0.6723506523231855,-166.35897435897436,-0.011965811965811923,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,-2.6441977569237807,-167.86324786324786,-0.01391941391941387,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,-5.8440146486610205,-166.4957264957265,-0.00659340659340657,1,1,Enabled,30,23
2026-03-22 02:31:27,0x0,-9.229228656443123,-167.5897435897436,-0.01098901098901095,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,12.380598153658351,-166.35897435897436,-0.00659340659340657,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,9.14415960936904,-167.17948717948718,-0.005616605616605597,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,5.745212481879911,-166.22222222222223,-0.00659340659340657,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,2.367627985046159,-167.04273504273505,-0.01245421245421241,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,-0.8817807278553449,-166.22222222222223,-0.00659340659340657,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,-4.25173571374075,-166.76923076923077,-0.007081807081807057,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,-7.658312352178226,-166.63247863247864,-0.012942612942612897,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,-10.871862363622492,-167.04273504273505,-0.010012210012209977,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,10.773823147936216,-166.4957264957265,-0.01245421245421241,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,7.442778667887389,-166.9059829059829,-0.008547008547008517,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,4.018654154268713,-166.4957264957265,-0.01391941391941387,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,0.7227054245822835,-166.9059829059829,-0.006105006105006083,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,-2.6060502021820398,-166.9059829059829,-0.01245421245421241,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,-6.020256351567864,-166.76923076923077,-0.011477411477411437,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,-9.229228656443123,-167.86324786324786,-0.006105006105006083,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,12.461470969710842,-166.35897435897436,-0.006105006105006083,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,9.065575646601054,-167.45299145299145,-0.00512820512820511,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,5.668154421301594,-166.22222222222223,-0.014896214896214843,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,2.3226138704509047,-167.17948717948718,-0.005616605616605597,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,-0.9756237125200276,-166.22222222222223,-0.005616605616605597,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,-4.271572442206455,-167.04273504273505,-0.01391941391941387,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,-7.612535286488136,-166.0854700854701,-0.00659340659340657,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,-11.00766765850309,-166.9059829059829,-0.013431013431013383,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,10.787556267643243,-166.4957264957265,-0.01098901098901095,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,7.406919966430152,-167.04273504273505,-0.012942612942612897,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,3.9682993820096115,-166.76923076923077,-0.009035409035409003,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,0.7539864194705128,-166.76923076923077,-0.005616605616605597,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,-2.5526436255436025,-166.35897435897436,-0.013431013431013383,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,-6.039330128938735,-166.63247863247864,-0.00219780219780219,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,-9.312390325780118,-167.5897435897436,-0.02124542124542128,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,12.292095826657512,-166.4957264957265,-0.006105006105006083,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,9.117456321049822,-167.86324786324786,-0.01245421245421241,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,5.74826428625925,-166.4957264957265,-0.009035409035409003,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,2.3958571755550473,-167.31623931623932,-0.007570207570207543,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,-1.045052262149996,-166.22222222222223,-0.01245421245421241,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,-4.215877012283512,-167.45299145299145,-0.007570207570207543,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,-7.647631036850538,-166.35897435897436,-0.014407814407814357,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,-11.025978484779126,-166.76923076923077,-0.007570207570207543,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,10.750171663996337,-166.35897435897436,-0.006105006105006083,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,7.344357976653697,-167.04273504273505,-0.011965811965811923,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,3.9972915236133346,-166.35897435897436,-0.009035409035409003,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,0.7013427939269086,-167.04273504273505,-0.010012210012209977,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,-2.570954451819638,-166.76923076923077,-0.00805860805860803,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,-5.918783855954834,-166.9059829059829,-0.007570207570207543,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,-9.335278858625163,-166.63247863247864,-0.010500610500610463,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,12.340161745632106,-166.63247863247864,-0.00952380952380949,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,8.96410315098802,-168.0,-0.013431013431013383,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,5.68646524757763,-166.22222222222223,-0.008547008547008517,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,2.291332875562677,-167.72649572649573,-0.010012210012209977,1,1,Enabled,30,23
2026-03-22 02:31:28,0x0,-0.9138246738384073,-166.4957264957265,-0.008547008547008517,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,-4.3173495078965445,-167.31623931623932,-0.007570207570207543,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,-7.6338979171435115,-166.0854700854701,-0.009035409035409003,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,-11.011482413977264,-167.04273504273505,-0.010012210012209977,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,10.680743114366368,-166.35897435897436,-0.005616605616605597,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,7.342832074464027,-166.76923076923077,-0.010500610500610463,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,4.043831540398262,-166.4957264957265,-0.009035409035409003,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,0.7051575494010827,-166.76923076923077,-0.01098901098901095,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,-2.6327534905012584,-166.63247863247864,-0.010012210012209977,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,-5.971427481498436,-166.9059829059829,-0.00952380952380949,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,-9.329175249866484,-166.76923076923077,-0.010500610500610463,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,12.34397650110628,-166.76923076923077,-0.00219780219780219,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,8.971732661936368,-166.9059829059829,-0.018803418803418848,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,5.666628519111924,-166.63247863247864,-0.00659340659340657,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,2.359235523002976,-167.72649572649573,-0.010500610500610463,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,-1.0084306095979247,-166.4957264957265,-0.007570207570207543,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,-4.338712138551919,-167.31623931623932,-0.00659340659340657,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,-7.677386129549096,-166.35897435897436,-0.010500610500610463,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,-11.014534218356603,-167.04273504273505,-0.00073260073260073,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,10.678454261081864,-166.0854700854701,-0.01245421245421241,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,7.300106813153278,-167.17948717948718,-0.007570207570207543,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,3.9927138170443257,-166.22222222222223,-0.01391941391941387,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,0.6525139238574802,-167.04273504273505,-0.010500610500610463,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,-2.668612191958495,-166.4957264957265,-0.007081807081807057,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,-5.999656672007324,-166.9059829059829,-0.012942612942612897,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,-9.364271000228886,-166.4957264957265,-0.004151404151404137,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,12.33939879453727,-166.9059829059829,-0.01245421245421241,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,9.008354314488443,-166.9059829059829,-0.008547008547008517,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,5.670443274586098,-166.76923076923077,-0.007081807081807057,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,2.32185091935607,-167.72649572649573,-0.01978021978021982,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,-0.9977492942702373,-166.35897435897436,-0.007570207570207543,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,-4.339475089646754,-167.5897435897436,-0.010500610500610463,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,-7.6758602273594265,-166.35897435897436,-0.00512820512820511,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,-11.045052262149996,-167.31623931623932,-0.01245421245421241,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,10.598344396124208,-166.35897435897436,-0.010500610500610463,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,7.293240253299764,-167.04273504273505,-0.00805860805860803,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,3.969825284199281,-166.35897435897436,-0.01245421245421241,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,0.6319142442969401,-166.9059829059829,-0.006105006105006083,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,-2.7006561379415572,-166.4957264957265,-0.01245421245421241,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,-6.047722590981918,-166.9059829059829,-0.010012210012209977,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,-9.370374608987564,-166.4957264957265,-0.01391941391941387,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,12.290569924467842,-167.17948717948718,-0.007570207570207543,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,8.942740520332645,-166.4957264957265,-0.00805860805860803,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,5.604829480430304,-167.04273504273505,-0.011477411477411437,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,2.3538948653391323,-166.76923076923077,-0.00952380952380949,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,-1.1152437628747993,-166.63247863247864,-0.011477411477411437,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,-4.430266269932098,-168.0,-0.008547008547008517,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,-7.757495994506752,-166.4957264957265,-0.01391941391941387,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,-11.030556191348134,-167.5897435897436,-0.006105006105006083,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,10.680743114366368,-166.4957264957265,-0.00219780219780219,1,1,Enabled,30,23
2026-03-22 02:31:29,0x0,7.2711146715495545,-167.45299145299145,-0.012942612942612897,1,1,Enabled,30,23
2026-03-22 02:31:30,0x0,4.0117875944152,-166.35897435897436,-0.009035409035409003,1,1,Enabled,30,23
2026-03-22 02:31:30,0x0,0.6174181734950785,-167.17948717948718,-0.011965811965811923,1,1,Enabled,30,23
2026-03-22 02:31:30,0x0,-2.706759746700236,-166.35897435897436,-0.00659340659340657,1,1,Enabled,30,23
